condition,fragments,step,loss,accuracy,fbeta,elapsed_seconds,step_duration_seconds
baseline,1,47614,0.301598,0.8125,0.322581,34373.278,0.7546
baseline,1,47615,0.258112,0.90625,0.714286,34373.976,0.6975
baseline,1,47616,0.441943,0.78125,0.657895,34374.708,0.7327
baseline,1,47617,0.26048,0.90625,0.769231,34375.361,0.6532
baseline,1,47618,0.200976,0.9375,0.75,34376.003,0.6418
baseline,1,47619,0.301269,0.8125,0.5,34376.772,0.7692
baseline,1,47620,0.423353,0.78125,0.555556,34377.502,0.7293
baseline,1,47621,0.167857,0.9375,0.757576,34378.164,0.6621
baseline,1,47622,0.237802,0.84375,0.645161,34378.88,0.7162
baseline,1,47623,0.406813,0.84375,0.517241,34379.562,0.6815
baseline,1,47624,0.346568,0.90625,0.909091,34380.282,0.7208
baseline,1,47625,0.210139,0.9375,0.8,34380.987,0.7047
baseline,1,47626,0.233656,0.90625,0.769231,34381.705,0.7184
baseline,1,47627,0.14477,0.9375,0.882353,34382.381,0.6756
baseline,1,47628,0.199936,0.90625,0.625,34383.088,0.7074
baseline,1,47629,0.285498,0.875,0.681818,34383.752,0.6635
baseline,1,47630,0.192456,0.9375,0.666667,34384.419,0.667
baseline,1,47631,0.334037,0.84375,0.588235,34385.087,0.6681
baseline,1,47632,0.204468,0.90625,0.689655,34385.756,0.669
baseline,1,47633,0.365727,0.84375,0.3125,34386.399,0.6428
baseline,1,47634,0.341555,0.84375,0.666667,34387.073,0.6737
baseline,1,47635,0.213658,0.90625,0.714286,34387.786,0.7133
baseline,1,47636,0.237097,0.875,0.657895,34388.512,0.7263
baseline,1,47637,0.205658,0.96875,0.967742,34389.202,0.6894
baseline,1,47638,0.45461,0.875,0.78125,34389.847,0.6453
baseline,1,47639,0.185237,0.875,0.483871,34390.5,0.6527
baseline,1,47640,0.266437,0.875,0.333333,34391.218,0.718
baseline,1,47641,0.324799,0.84375,0.757576,34391.933,0.7156
baseline,1,47642,0.23259,0.875,0.657895,34392.642,0.7084
baseline,1,47643,0.263189,0.875,0.666667,34393.316,0.6739
baseline,1,47644,0.197177,0.90625,0.689655,34394.018,0.702
baseline,1,47645,0.202163,0.9375,0.714286,34394.735,0.7178
baseline,1,47646,0.389949,0.84375,0.757576,34395.396,0.6604
baseline,1,47647,0.203751,0.96875,0.961538,34396.023,0.6275
baseline,1,47648,0.425549,0.875,0.882353,34396.751,0.728
baseline,1,47649,0.262614,0.90625,0.769231,34397.415,0.664
baseline,1,47650,0.191805,0.96875,0.952381,34398.102,0.6864
baseline,1,47651,0.249057,0.84375,0.517241,34398.792,0.6904
baseline,1,47652,0.167068,0.96875,0.961538,34399.463,0.6704
baseline,1,47653,0.2029,0.9375,0.909091,34400.204,0.7409
baseline,1,47654,0.337545,0.8125,0.581395,34400.918,0.7148
baseline,1,47655,0.276968,0.875,0.535714,34401.566,0.6472
baseline,1,47656,0.349881,0.8125,0.625,34402.243,0.6772
baseline,1,47657,0.226753,0.9375,0.652174,34402.909,0.6665
baseline,1,47658,0.191457,0.9375,0.833333,34403.616,0.7073
baseline,1,47659,0.210524,0.90625,0.769231,34404.275,0.6585
baseline,1,47660,0.16486,0.96875,0.972222,34405.015,0.7402
baseline,1,47661,0.187798,0.9375,0.833333,34405.714,0.6987
baseline,1,47662,0.235159,0.90625,0.625,34406.388,0.6747
baseline,1,47663,0.371,0.8125,0.806452,34407.113,0.7243
baseline,1,47664,0.435021,0.8125,0.555556,34407.892,0.7788
baseline,1,47665,0.45417,0.8125,0.526316,34408.554,0.6623
baseline,1,47666,0.21062,0.9375,0.9375,34409.252,0.6979
baseline,1,47667,0.272416,0.84375,0.714286,34409.948,0.6963
baseline,1,47668,0.26113,0.875,0.729167,34410.691,0.7432
baseline,1,47669,0.242307,0.84375,0.540541,34411.364,0.6725
baseline,1,47670,0.272678,0.875,0.5,34412.094,0.7302
baseline,1,47671,0.232268,0.90625,0.833333,34412.811,0.7168
baseline,1,47672,0.165881,0.875,0.606061,34413.488,0.6773
baseline,1,47673,0.176091,0.9375,0.384615,34414.151,0.6624
baseline,1,47674,0.228267,0.84375,0.263158,34414.946,0.7954
baseline,1,47675,0.226733,0.90625,0.625,34415.645,0.6985
baseline,1,47676,0.217342,0.90625,0.769231,34416.349,0.704
baseline,1,47677,0.367237,0.84375,0.731707,34417.118,0.7692
baseline,1,47678,0.289607,0.84375,0.416667,34417.828,0.7099
baseline,1,47679,0.262184,0.90625,0.892857,34418.544,0.7165
baseline,1,47680,0.335873,0.8125,0.322581,34419.203,0.6593
baseline,1,47681,0.182414,0.90625,0.675676,34419.895,0.6911
baseline,1,47682,0.252972,0.84375,0.46875,34420.583,0.6885
baseline,1,47683,0.142514,0.9375,0.8,34421.312,0.7287
baseline,1,47684,0.278136,0.90625,0.769231,34422.014,0.702
baseline,1,47685,0.188867,0.90625,0.769231,34422.745,0.7312
baseline,1,47686,0.189846,0.9375,0.945946,34423.393,0.6483
baseline,1,47687,0.433284,0.8125,0.5,34424.039,0.646
baseline,1,47688,0.322709,0.875,0.606061,34424.775,0.7359
baseline,1,47689,0.276917,0.9375,0.925926,34425.47,0.6944
baseline,1,47690,0.30916,0.90625,0.869565,34426.171,0.7017
baseline,1,47691,0.43159,0.8125,0.769231,34426.907,0.7362
baseline,1,47692,0.290639,0.875,0.416667,34427.67,0.7621
baseline,1,47693,0.289984,0.875,0.333333,34428.366,0.6962
baseline,1,47694,0.466072,0.78125,0.78125,34429.051,0.6851
baseline,1,47695,0.304735,0.875,0.833333,34429.793,0.7423
baseline,1,47696,0.196219,0.90625,0.892857,34430.503,0.7097
baseline,1,47697,0.168191,0.96875,0.833333,34431.22,0.7171
baseline,1,47698,0.380698,0.90625,0.921053,34431.913,0.6926
baseline,1,47699,0.244253,0.84375,0.46875,34432.57,0.6576
baseline,1,47700,0.356044,0.90625,0.769231,34433.261,0.6911
baseline,1,47701,0.25784,0.90625,0.714286,34433.965,0.7038
baseline,1,47702,0.316313,0.875,0.6,34434.7,0.7351
baseline,1,47703,0.304251,0.875,0.897436,34435.37,0.6697
baseline,1,47704,0.360099,0.84375,0.263158,34436.051,0.681
baseline,1,47705,0.352628,0.875,0.681818,34436.768,0.7174
baseline,1,47706,0.211477,0.9375,0.75,34437.511,0.7427
baseline,1,47707,0.253631,0.9375,0.925926,34438.175,0.664
baseline,1,47708,0.233746,0.875,0.681818,34438.909,0.7341
baseline,1,47709,0.29082,0.8125,0.357143,34439.597,0.6878
baseline,1,47710,0.197681,0.9375,0.75,34440.309,0.7124
baseline,1,47711,0.113985,1.0,1.0,34440.992,0.6821
baseline,1,47712,0.389999,0.8125,0.625,34441.704,0.7128
baseline,1,47713,0.218256,0.9375,0.909091,34442.38,0.6752
baseline,1,47714,0.173805,0.9375,0.789474,34443.061,0.6814
baseline,1,47715,0.206104,0.96875,0.897436,34443.76,0.6994
baseline,1,47716,0.207107,0.9375,0.75,34444.491,0.7305
baseline,1,47717,0.226906,0.9375,0.9375,34445.181,0.6906
baseline,1,47718,0.191516,0.9375,0.925926,34445.872,0.6901
baseline,1,47719,0.235864,0.90625,0.625,34446.585,0.7138
baseline,1,47720,0.257062,0.875,0.6,34447.309,0.7232
baseline,1,47721,0.237476,0.90625,0.769231,34447.997,0.6881
baseline,1,47722,0.175931,0.9375,0.833333,34448.735,0.738
baseline,1,47723,0.341588,0.84375,0.46875,34449.429,0.6944
baseline,1,47724,0.26383,0.84375,0.576923,34450.137,0.7082
baseline,1,47725,0.149782,0.96875,0.961538,34450.8,0.663
baseline,1,47726,0.162077,0.9375,0.384615,34451.493,0.6927
baseline,1,47727,0.16997,0.9375,0.925926,34452.168,0.6747
baseline,1,47728,0.185489,0.9375,0.925926,34452.838,0.6703
baseline,1,47729,0.210119,0.90625,0.454545,34453.469,0.6306
baseline,1,47730,0.180979,0.9375,0.925926,34454.162,0.6937
baseline,1,47731,0.221801,0.90625,0.625,34454.827,0.6647
baseline,1,47732,0.340853,0.875,0.714286,34455.547,0.72
baseline,1,47733,0.188588,0.90625,0.625,34456.218,0.6707
baseline,1,47734,0.180654,0.90625,0.625,34456.939,0.7216
baseline,1,47735,0.186712,0.9375,0.925926,34457.582,0.6425
baseline,1,47736,0.27521,0.84375,0.416667,34458.308,0.7267
baseline,1,47737,0.378458,0.8125,0.294118,34458.981,0.6728
baseline,1,47738,0.223884,0.9375,0.857143,34459.72,0.7389
baseline,1,47739,0.189242,0.875,0.535714,34460.426,0.7057
baseline,1,47740,0.60836,0.75,0.652174,34461.16,0.7341
baseline,1,47741,0.197555,0.96875,0.961538,34461.847,0.6869
baseline,1,47742,0.159097,0.9375,0.8,34462.528,0.6808
baseline,1,47743,0.238216,0.875,0.714286,34463.185,0.6578
baseline,1,47744,0.180432,0.84375,0.5,34463.912,0.7263
baseline,1,47745,0.219771,0.90625,0.714286,34464.549,0.6369
baseline,1,47746,0.247059,0.90625,0.625,34465.235,0.6864
baseline,1,47747,0.202159,0.96875,0.9375,34466.008,0.7736
baseline,1,47748,0.275384,0.90625,0.892857,34466.728,0.7198
baseline,1,47749,0.28918,0.90625,0.625,34467.542,0.8141
baseline,1,47750,0.31214,0.875,0.714286,34468.236,0.6935
baseline,1,47751,0.239589,0.9375,0.909091,34468.949,0.7135
baseline,1,47752,0.401246,0.84375,0.714286,34469.674,0.7244
baseline,1,47753,0.309606,0.875,0.666667,34470.383,0.7094
baseline,1,47754,0.150406,0.96875,0.952381,34471.077,0.6941
baseline,1,47755,0.374511,0.8125,0.0,34471.736,0.6583
baseline,1,47756,0.107041,0.96875,0.862069,34472.419,0.6832
baseline,1,47757,0.274934,0.875,0.5,34473.087,0.6687
baseline,1,47758,0.166869,0.96875,0.961538,34473.796,0.709
baseline,1,47759,0.308273,0.84375,0.384615,34474.48,0.6834
baseline,1,47760,0.293628,0.90625,0.909091,34475.126,0.6459
baseline,1,47761,0.301833,0.9375,0.952381,34475.787,0.6609
baseline,1,47762,0.173908,0.9375,0.833333,34476.455,0.6679
baseline,1,47763,0.188111,0.9375,0.75,34477.146,0.6914
baseline,1,47764,0.483407,0.8125,0.526316,34477.841,0.6949
baseline,1,47765,0.286931,0.84375,0.588235,34478.48,0.639
baseline,1,47766,0.249927,0.90625,0.625,34479.142,0.6623
baseline,1,47767,0.145231,0.96875,0.967742,34479.768,0.6261
baseline,1,47768,0.207865,0.9375,0.833333,34480.5,0.7318
baseline,1,47769,0.222466,0.9375,0.833333,34481.213,0.7124
baseline,1,47770,0.270433,0.90625,0.625,34481.938,0.725
baseline,1,47771,0.328439,0.875,0.714286,34482.58,0.6428
baseline,1,47772,0.220124,0.875,0.606061,34483.272,0.6917
baseline,1,47773,0.21729,0.9375,0.833333,34483.919,0.6466
baseline,1,47774,0.190934,0.90625,0.625,34484.632,0.7133
baseline,1,47775,0.192008,0.96875,0.961538,34485.294,0.6616
baseline,1,47776,0.420505,0.8125,0.735294,34486.0,0.7061
baseline,1,47777,0.21932,0.96875,0.972222,34486.66,0.6606
baseline,1,47778,0.364531,0.84375,0.731707,34487.341,0.6803
baseline,1,47779,0.34657,0.84375,0.517241,34488.068,0.7274
baseline,1,47780,0.466003,0.8125,0.571429,34488.775,0.7074
baseline,1,47781,0.238209,0.875,0.666667,34489.491,0.7153
baseline,1,47782,0.097809,0.96875,0.789474,34490.262,0.7716
baseline,1,47783,0.330357,0.84375,0.645161,34490.957,0.6947
baseline,1,47784,0.221099,0.90625,0.769231,34491.633,0.6766
baseline,1,47785,0.124419,0.9375,0.652174,34492.358,0.725
baseline,1,47786,0.089931,1.0,1.0,34493.06,0.7012
baseline,1,47787,0.284983,0.90625,0.689655,34493.741,0.6816
baseline,1,47788,0.294139,0.84375,0.588235,34494.427,0.6863
baseline,1,47789,0.421682,0.8125,0.581395,34495.148,0.7208
baseline,1,47790,0.25752,0.875,0.657895,34495.869,0.721
baseline,1,47791,0.213113,0.90625,0.833333,34496.561,0.6922
baseline,1,47792,0.189796,0.84375,0.227273,34497.266,0.7047
baseline,1,47793,0.318277,0.875,0.833333,34497.911,0.6444
baseline,1,47794,0.276442,0.84375,0.517241,34498.601,0.6902
baseline,1,47795,0.254312,0.9375,0.925926,34499.297,0.696
baseline,1,47796,0.383591,0.875,0.681818,34500.0,0.7034
baseline,1,47797,0.125836,0.96875,0.555556,34500.714,0.7142
baseline,1,47798,0.150393,0.875,0.238095,34501.418,0.704
baseline,1,47799,0.187364,0.90625,0.714286,34502.088,0.6697
baseline,1,47800,0.324859,0.84375,0.47619,34502.806,0.7175
baseline,1,47801,0.117901,0.9375,0.714286,34503.485,0.6794
baseline,1,47802,0.255306,0.9375,0.8,34504.171,0.6857
baseline,1,47803,0.179806,0.9375,0.925926,34504.878,0.7071
baseline,1,47804,0.196605,0.96875,0.952381,34505.565,0.6874
baseline,1,47805,0.275962,0.90625,0.892857,34506.254,0.6886
baseline,1,47806,0.161642,0.9375,0.8,34506.947,0.6931
baseline,1,47807,0.135297,0.9375,0.652174,34507.648,0.7008
baseline,1,47808,0.195847,0.90625,0.625,34508.334,0.6866
baseline,1,47809,0.135541,0.9375,0.714286,34509.0,0.6655
baseline,1,47810,0.180224,0.90625,0.526316,34509.712,0.7127
baseline,1,47811,0.116011,1.0,1.0,34510.418,0.7057
baseline,1,47812,0.210441,0.9375,0.666667,34511.146,0.7278
baseline,1,47813,0.307631,0.90625,0.833333,34511.846,0.6997
baseline,1,47814,0.147839,0.90625,0.555556,34512.556,0.7106
baseline,1,47815,0.281228,0.90625,0.833333,34513.215,0.6584
baseline,1,47816,0.193201,0.90625,0.526316,34513.907,0.6921
baseline,1,47817,0.22571,0.90625,0.625,34514.577,0.6704
baseline,1,47818,0.210591,0.90625,0.625,34515.314,0.7367
baseline,1,47819,0.329446,0.84375,0.576923,34515.989,0.6751
baseline,1,47820,0.067042,1.0,1.0,34516.758,0.7686
baseline,1,47821,0.235079,0.90625,0.769231,34517.438,0.6803
baseline,1,47822,0.174987,0.90625,0.769231,34518.114,0.6763
baseline,1,47823,0.240144,0.9375,0.925926,34518.824,0.7101
baseline,1,47824,0.267585,0.8125,0.4,34519.586,0.7618
baseline,1,47825,0.103637,1.0,1.0,34520.257,0.6714
baseline,1,47826,0.395205,0.78125,0.6,34520.979,0.7219
baseline,1,47827,0.138011,0.9375,0.5,34521.683,0.7033
baseline,1,47828,0.418608,0.84375,0.75,34522.399,0.7163
baseline,1,47829,0.26234,0.84375,0.576923,34523.062,0.6633
baseline,1,47830,0.232156,0.875,0.277778,34523.757,0.6952
baseline,1,47831,0.122772,0.96875,0.833333,34524.432,0.6744
baseline,1,47832,0.267515,0.90625,0.892857,34525.124,0.6919
baseline,1,47833,0.24811,0.96875,0.961538,34525.847,0.723
baseline,1,47834,0.126078,0.96875,0.972222,34526.541,0.6948
baseline,1,47835,0.190593,0.875,0.6,34527.218,0.6762
baseline,1,47836,0.223542,0.84375,0.37037,34527.91,0.6919
baseline,1,47837,0.16201,0.96875,0.961538,34528.575,0.6659
baseline,1,47838,0.199748,0.9375,0.882353,34529.252,0.6765
baseline,1,47839,0.383815,0.78125,0.555556,34529.956,0.7043
baseline,1,47840,0.544484,0.84375,0.833333,34530.753,0.7972
baseline,1,47841,0.274573,0.8125,0.454545,34531.412,0.6587
baseline,1,47842,0.421665,0.84375,0.384615,34532.114,0.7016
baseline,1,47843,0.194453,0.90625,0.869565,34532.834,0.72
baseline,1,47844,0.189777,0.90625,0.526316,34533.51,0.6762
baseline,1,47845,0.322092,0.875,0.862069,34534.222,0.7122
baseline,1,47846,0.161936,0.9375,0.909091,34534.956,0.7334
baseline,1,47847,0.177657,0.875,0.697674,34535.695,0.7395
baseline,1,47848,0.348115,0.84375,0.47619,34536.397,0.7021
baseline,1,47849,0.302163,0.90625,0.892857,34537.088,0.6905
baseline,1,47850,0.281561,0.90625,0.892857,34537.844,0.756
baseline,1,47851,0.549447,0.75,0.694444,34538.552,0.7082
baseline,1,47852,0.248298,0.90625,0.769231,34539.224,0.672
baseline,1,47853,0.131666,0.96875,0.862069,34539.967,0.7433
baseline,1,47854,0.149732,0.9375,0.714286,34540.689,0.7215
baseline,1,47855,0.336233,0.84375,0.645161,34541.369,0.6806
baseline,1,47856,0.317778,0.84375,0.757576,34542.105,0.7356
baseline,1,47857,0.267118,0.875,0.606061,34542.795,0.6902
baseline,1,47858,0.498419,0.75,0.641026,34543.529,0.7342
baseline,1,47859,0.193612,0.875,0.697674,34544.266,0.7364
baseline,1,47860,0.1754,0.90625,0.555556,34545.02,0.7539
baseline,1,47861,0.199567,0.9375,0.75,34545.754,0.7342
baseline,1,47862,0.38984,0.84375,0.731707,34546.494,0.7401
baseline,1,47863,0.264801,0.84375,0.517241,34547.173,0.6786
baseline,1,47864,0.277627,0.90625,0.625,34547.934,0.7615
baseline,1,47865,0.364478,0.84375,0.47619,34548.606,0.672
baseline,1,47866,0.235266,0.875,0.535714,34549.337,0.7311
baseline,1,47867,0.258449,0.90625,0.526316,34549.974,0.6371
baseline,1,47868,0.19713,0.9375,0.925926,34550.651,0.6765
baseline,1,47869,0.132447,0.96875,0.862069,34551.316,0.6646
baseline,1,47870,0.315497,0.875,0.666667,34552.049,0.7339
baseline,1,47871,0.207582,0.9375,0.925926,34552.719,0.6691
baseline,1,47872,0.264731,0.9375,0.909091,34553.449,0.7303
baseline,1,47873,0.358187,0.8125,0.555556,34554.117,0.6679
baseline,1,47874,0.173877,0.9375,0.652174,34554.831,0.7143
baseline,1,47875,0.22273,0.90625,0.735294,34555.562,0.731
baseline,1,47876,0.214995,0.8125,0.487805,34556.245,0.6835
baseline,1,47877,0.409114,0.84375,0.789474,34556.961,0.7156
baseline,1,47878,0.287482,0.90625,0.769231,34557.686,0.7249
baseline,1,47879,0.337386,0.875,0.681818,34558.402,0.7162
baseline,1,47880,0.196271,0.90625,0.454545,34559.12,0.7181
baseline,1,47881,0.513378,0.78125,0.555556,34559.814,0.6939
baseline,1,47882,0.20392,0.90625,0.689655,34560.527,0.7129
baseline,1,47883,0.22798,0.9375,0.882353,34561.212,0.6849
baseline,1,47884,0.535122,0.75,0.576923,34561.931,0.7191
baseline,1,47885,0.352698,0.84375,0.8,34562.62,0.6891
baseline,1,47886,0.439967,0.84375,0.833333,34563.325,0.7042
baseline,1,47887,0.158806,0.96875,0.967742,34563.999,0.6748
baseline,1,47888,0.271755,0.84375,0.555556,34564.682,0.6824
baseline,1,47889,0.135926,0.96875,0.833333,34565.424,0.7424
baseline,1,47890,0.212065,0.875,0.666667,34566.114,0.6902
baseline,1,47891,0.162087,0.96875,0.97561,34566.842,0.7275
baseline,1,47892,0.092628,1.0,1.0,34567.521,0.679
baseline,1,47893,0.213343,0.9375,0.833333,34568.22,0.6989
baseline,1,47894,0.214725,0.90625,0.769231,34568.948,0.728
baseline,1,47895,0.3364,0.84375,0.833333,34569.679,0.7318
baseline,1,47896,0.252831,0.90625,0.689655,34570.399,0.7193
baseline,1,47897,0.226586,0.875,0.238095,34571.119,0.7207
baseline,1,47898,0.312786,0.8125,0.454545,34571.854,0.7346
baseline,1,47899,0.337824,0.875,0.6,34572.512,0.6578
baseline,1,47900,0.188687,0.90625,0.769231,34573.268,0.7562
baseline,1,47901,0.104345,1.0,1.0,34574.001,0.7335
baseline,1,47902,0.30452,0.8125,0.487805,34574.701,0.6992
baseline,1,47903,0.362444,0.84375,0.694444,34575.334,0.6336
baseline,1,47904,0.317721,0.8125,0.357143,34576.031,0.6972
baseline,1,47905,0.234221,0.875,0.277778,34576.687,0.6557
baseline,1,47906,0.154822,0.9375,0.555556,34577.42,0.7324
baseline,1,47907,0.213129,0.9375,0.555556,34578.114,0.6945
baseline,1,47908,0.186347,0.90625,0.675676,34578.858,0.7441
baseline,1,47909,0.224691,0.9375,0.833333,34579.561,0.7026
baseline,1,47910,0.440643,0.84375,0.645161,34580.307,0.7463
baseline,1,47911,0.14099,0.9375,0.555556,34581.011,0.7036
baseline,1,47912,0.162196,0.9375,0.8,34581.679,0.6686
baseline,1,47913,0.19756,0.90625,0.526316,34582.331,0.6515
baseline,1,47914,0.167024,0.90625,0.625,34583.072,0.7413
baseline,1,47915,0.233634,0.90625,0.625,34583.782,0.7104
baseline,1,47916,0.4107,0.875,0.789474,34584.526,0.7433
baseline,1,47917,0.268831,0.90625,0.806452,34585.211,0.6851
baseline,1,47918,0.148773,1.0,1.0,34585.913,0.7023
baseline,1,47919,0.593935,0.75,0.645161,34586.583,0.6704
baseline,1,47920,0.406868,0.875,0.740741,34587.297,0.7134
baseline,1,47921,0.346177,0.8125,0.714286,34587.992,0.6951
baseline,1,47922,0.298301,0.90625,0.769231,34588.754,0.7617
baseline,1,47923,0.330936,0.90625,0.769231,34589.417,0.6633
baseline,1,47924,0.157586,0.96875,0.952381,34590.128,0.7115
baseline,1,47925,0.409053,0.875,0.833333,34590.846,0.7176
baseline,1,47926,0.183026,0.9375,0.757576,34591.544,0.6983
baseline,1,47927,0.377942,0.84375,0.75,34592.205,0.6606
baseline,1,47928,0.288981,0.84375,0.227273,34592.907,0.7018
baseline,1,47929,0.249965,0.90625,0.769231,34593.653,0.7467
baseline,1,47930,0.41368,0.8125,0.675676,34594.344,0.6901
baseline,1,47931,0.343071,0.84375,0.714286,34594.992,0.6488
baseline,1,47932,0.282301,0.875,0.714286,34595.733,0.7406
baseline,1,47933,0.346203,0.9375,0.945946,34596.421,0.6884
baseline,1,47934,0.286902,0.875,0.78125,34597.154,0.7325
baseline,1,47935,0.202728,0.9375,0.833333,34597.808,0.6541
baseline,1,47936,0.201849,0.90625,0.833333,34598.537,0.7294
baseline,1,47937,0.245358,0.90625,0.625,34599.242,0.7047
baseline,1,47938,0.164094,0.96875,0.833333,34599.937,0.6953
baseline,1,47939,0.263437,0.90625,0.769231,34600.609,0.6714
baseline,1,47940,0.185826,0.90625,0.769231,34601.331,0.7219
baseline,1,47941,0.226883,0.9375,0.833333,34602.097,0.7662
baseline,1,47942,0.291612,0.875,0.588235,34602.787,0.6899
baseline,1,47943,0.205303,0.9375,0.909091,34603.482,0.6955
baseline,1,47944,0.240913,0.90625,0.689655,34604.203,0.7206
baseline,1,47945,0.232076,0.90625,0.769231,34604.903,0.6998
baseline,1,47946,0.330945,0.84375,0.76087,34605.646,0.7432
baseline,1,47947,0.583793,0.75,0.694444,34606.283,0.6368
baseline,1,47948,0.210917,0.96875,0.952381,34607.029,0.7461
baseline,1,47949,0.149201,0.96875,0.967742,34607.755,0.7258
baseline,1,47950,0.230146,0.875,0.384615,34608.489,0.7342
baseline,1,47951,0.178359,0.90625,0.735294,34609.176,0.6866
baseline,1,47952,0.347148,0.78125,0.405405,34609.928,0.7529
baseline,1,47953,0.319414,0.84375,0.757576,34610.6,0.6714
baseline,1,47954,0.167093,0.875,0.657895,34611.299,0.6995
baseline,1,47955,0.369398,0.84375,0.416667,34611.999,0.7001
baseline,1,47956,0.235334,0.90625,0.892857,34612.712,0.7122
baseline,1,47957,0.26046,0.90625,0.689655,34613.376,0.6645
baseline,1,47958,0.153039,0.90625,0.526316,34614.085,0.7085
baseline,1,47959,0.171578,0.9375,0.555556,34614.792,0.7077
